ID,Full Name,Name,Prefix,Suffix,Species,Sex,Birth Date,Sire ID,Dam ID,Genetic Code,Color,Eye Color,Owner CTU ID,Owned
CTC913,TnS Guimauve,Guimauve,TnS,,Fancy Mouse,Male,2020-03-15,CTC892,CTC915,,Lavender,,,Yes
CTC914,C&C Suki,Suki,C&C,,Fancy Mouse,Female,2020-06-08,,,,Tricolor,,,No
CTC935,TnS Zeroyo,Zeroyo,TnS,,Fancy Mouse,Female,2019-06-15,CTC905,CTC936,,Black Tan Pied,,,Yes
CTC950,TnS Misao,Misao,TnS,,Fancy Mouse,Male,2021-09-02,CTC749,CTC900,,Siamese Fox,,,Yes
CTC960,TnS Dolly,Dolly,TnS,,Fancy Mouse,Female,2020-12-10,CTC901,CTC962,,Dove Variegated,,,Yes
CTC973,TnS Wataru,Wataru,TnS,,Fancy Mouse,Male,2020-04-29,CTC969,CTC946,,Agoutipoint Siamese,,,Yes
CTC974,TnS Yoko,Yoko,TnS,,Fancy Mouse,Female,2020-04-26,CTC945,CTC975,,Red Umbrous,,,Yes
CTC984,TnS Sunao,Sunao,TnS,,Fancy Mouse,Female,2021-05-19,CTC901,CTC967,,Tricolor Fox,,,Yes
CTC662,SLM's HachiMitsu,HachiMitsu,SLM's,,Fancy Mouse,Male,2025-08-13,CTC703,CTC663,,Siamese satin,,,Yes
CTC664,SLM's Midnight,Midnight,SLM's,,Fancy Mouse,Female,2025-06-25,CTC700,CTC702,,,,,Yes
CTC967,TnS Himeko,Himeko,TnS,,Fancy Mouse,Female,2020-11-16,CTC776,CTC968,,Siamese Fox,,,Yes
CTC171,MP Sniper,Sniper,MP,,Fancy Mouse,Female,2022-08-10,,,,Black Pied,,,No
CTC178,Betty,Betty,,,Fancy Mouse,Female,2023-03-05,,,,Black Pied,,,No
CTC213,TU Tygo,Tygo,TU,,Fancy Mouse,Male,2019-01-27,,,,Cinnamon Hereford,,,No
CTC214,TU Maeve,Maeve,TU,,Fancy Mouse,Female,2019-03-12,,,,Chocolate Hereford,,,No
CTC215,MS Black Elah,Black Elah,MS,,Fancy Mouse,Male,2019-01-01,,,,Black Hereford,,,No
CTC216,AM Leana,Leana,AM,,Fancy Mouse,Female,2019-01-01,,,,Snowtiger,,,No
CTC701,SLM's Snow White,Snow White,SLM's,,Fancy Mouse,Female,2025-01-13,,,,White,,,Yes
CTC703,SLM's Onyx,Onyx,SLM's,,Fancy Mouse,Male,2025-01-21,,,,,,,Yes
CTC705,SLM's Si,Si,SLM's,,Fancy Mouse,Female,2025-01-07,,,,,,,Yes
CTC743,Ray's Dekret,Dekret,Ray's,,Fancy Mouse,Male,2021-12-03,,,,Black,,,No
CTC751,TnS Hiroo,Hiroo,TnS,,Fancy Mouse,Male,2018-10-11,CTC917,CTC918,,Lavender Tan Pied,,,Yes
CTC752,FF Yuko,Yuko,FF,,Fancy Mouse,Female,2019-10-20,,,,Colorpoint Beige,,,No
CTC816,PM Mika,Mika,PM,,Fancy Mouse,Male,2025-10-20,,,,,,,Yes
CTC880,Akito,Akito,,,Fancy Mouse,Male,2020-02-15,,,,Black Tan Merle,,,No
CTC881,Toriko,Toriko,,,Fancy Mouse,Female,2020-03-10,,,,Tricolor,,,No
CTC882,Aki,Aki,,,Fancy Mouse,Male,2020-01-01,,,,Black Tan Merle,,,No
CTC883,ECLS Biscotte,Biscotte,ECLS,,Fancy Mouse,Female,2020-02-20,CTC884,CTC885,,Sable,,,No
CTC889,TnS Shuga,Shuga,TnS,,Fancy Mouse,Male,2020-04-24,CTC892,CTC893,,Fawn,,,Yes
CTC890,ECLS Kyoko,Kyoko,ECLS,,Fancy Mouse,Female,2020-07-27,CTC882,CTC891,,Black Tan Roan,,,No
CTC891,ECLS Hikari,Hikari,ECLS,,Fancy Mouse,Female,2020-03-01,,,,Splashed Burmese Fox,,,No
CTC892,Jin,Jin,,,Fancy Mouse,Male,2019-03-07,,,,Champagne Pied,,,No
CTC894,Rei,Rei,,,Fancy Mouse,Male,2019-03-05,,,,Fawn,,,No
CTC896,Mohanah Auguste,Auguste,Mohanah,,Fancy Mouse,Male,2022-02-01,,CTC898,,Tricolor,,,No
CTC897,MS Prune,Prune,MS,,Fancy Mouse,Female,2022-02-01,,,,Chocolate Tricolor,,,No
CTC901,TnS Mamoru,Mamoru,TnS,,Fancy Mouse,Male,2020-03-30,CTC903,CTC904,,Tricolor,,,Yes
CTC902,FF Kotoe,Kotoe,FF,,Fancy Mouse,Female,2019-10-19,,,,Colorpoint Lilac Fox,,,No
CTC905,TnS Bourbillon,Bourbillon,TnS,,Fancy Mouse,Male,2018-03-26,CTC907,CTC908,,Tricolor Fox,,,Yes
CTC909,Kinder,Kinder,,,Fancy Mouse,Male,2020-02-01,,,,Black Roan Tan,,,No
CTC910,ECLS Ruby,Ruby,ECLS,,Fancy Mouse,Female,2019-02-01,,,,Blue Tan,,,No
CTC915,TnS Hinata,Hinata,TnS,,Fancy Mouse,Female,2019-08-19,CTC751,CTC916,,Champagne Tan,,,Yes
CTC936,TnS Towa,Towa,TnS,,Fancy Mouse,Female,2018-10-11,CTC917,CTC918,,Blue Tan,,,Yes
CTC937,TnS Seiko,Seiko,TnS,,Fancy Mouse,Female,2020-01-20,CTC903,CTC938,,Splashed,,,Yes
CTC942,TnS Kanade,Kanade,TnS,,Fancy Mouse,Female,2020-03-30,CTC903,CTC904,,Tricolor,,,Yes
CTC943,TnS Asaki,Asaki,TnS,,Fancy Mouse,Male,2020-08-25,CTC945,CTC946,,Colorpoint Beige,,,Yes
CTC944,TnS Haruna,Haruna,TnS,,Fancy Mouse,Female,2020-05-04,CTC894,CTC902,,Chocolate Tan,,,Yes
CTC945,FF Suzaku,Suzaku,FF,,Fancy Mouse,Male,2019-10-29,,,,Red Umbrous,,,No
CTC946,Hymaya,Hymaya,,,Fancy Mouse,Female,2019-07-04,,,,Himalayan,,,No
CTC947,Satoru,Satoru,,,Fancy Mouse,Male,2020-12-05,,,,Blue Brindle Tricolor,,,No
CTC948,Iseko,Iseko,,,Fancy Mouse,Female,2021-04-05,CTC901,CTC949,,Tricolor,,,No
CTC958,TnS Yasu,Yasu,TnS,,Fancy Mouse,Female,2021-11-15,CTC966,CTC967,,Black Tan,,,Yes
CTC962,TnS Azami,Azami,TnS,,Fancy Mouse,Female,2020-06-17,CTC945,CTC963,,Champagne Variegated,,,Yes
CTC969,MoW Yutsuki,Yutsuki,MoW,,Fancy Mouse,Male,2019-10-12,,,,Blue Agouti Point Siamese Fox,,,No
CTC975,TnS Kanon,Kanon,TnS,,Fancy Mouse,Female,2019-04-19,CTC939,CTC976,,Siamese,,,Yes
CTC661,SLM's Sir Fluffington,Sir Fluffington,SLM's,,Fancy Mouse,Male,2025-12-26,CTC662,CTC664,,Black and Tan longhair satin,,,Yes
CTC706,SLM's Tijger,Tijger,SLM's,,Fancy Mouse,Female,2025-06-06,CTC703,CTC704,,,,,Yes
CTC710,SLM's Swoop,Swoop,SLM's,,Fancy Mouse,Female,2025-12-26,CTC662,CTC664,,Black,,,No
CTC711,SLM's Spook,Spook,SLM's,,Fancy Mouse,Female,2025-12-26,CTC662,CTC664,,Black,,,No
CTC893,TnS Mikan,Mikan,TnS,,Fancy Mouse,Female,2019-09-26,CTC894,CTC895,,Fawn,,,Yes
CTC903,TnS Hikari,Hikari,TnS,,Fancy Mouse,Male,2018-06-08,CTC905,CTC906,,Burmese Agouti Pied,,,Yes
CTC940,TnS Takara,Takara,TnS,,Fancy Mouse,Female,2018-12-14,CTC751,CTC941,,Tricolor Fox,,,Yes
CTC963,TnS Shigure,Shigure,TnS,,Fancy Mouse,Female,2019-08-19,CTC894,CTC964,,Chocolate Tricolor Variegated Fox,,,Yes
CTC968,TnS Wakana,Wakana,TnS,,Fancy Mouse,Female,2020-04-29,CTC969,CTC946,,Himalayan Fox,,,Yes
CTC1103,SLM's Dumbo,Dumbo,SLM's,,Fancy Mouse,Male,2025-07-16,CTC703,CTC704,,Brindle,,,No
CTC702,SLM's CupCake,CupCake,SLM's,,Fancy Mouse,Female,2025-03-15,,,,Undermarked brindle,,,Yes
CTC884,Biscuit,Biscuit,,,Fancy Mouse,Male,2020-01-01,,,,Sable Roan,,,No
CTC885,ECLS Rosie,Rosie,ECLS,,Fancy Mouse,Female,2019-10-23,,,,Dominant Red,,,No
